Title,Company,Experience,Location,Tags,Ratings,Reviews,Salary,Job_Type,Posted,Min_Exp_Needed,Max_Exp_Needed,Min_Salary,Max_Salary,Avg_Sal
Test Engineer,SSP Worldwide,2-5 Yrs,Gurugram,"Computer science,Data analysis,XML,Project management,Functional testing,Agile,Selenium,Test cases",3.4,51.0,,,30+ ,2,5,,,
Quality Engineer,Sunquest Information Systems,2-5 Yrs,Kolkata,"IT Skills,Testing,Quality Assurance,Data analysis,RDBMS,Configuration management,Analytical,Test design",3.2,16.0,,,30+ ,2,5,,,
Business Transformation Consultant: Enterprise Asset Management,IBM India Pvt. Limited,5-10 Yrs,Pune,"GIS,Business process,Maximo,Business transformation,Agile,Asset management,data mapping,enterprise asset management",4.0,9896.0,,PREFERRED,11 ,5,10,,,
"Eng.-Vehicle Performance Simulation,PAN INDIA",Mahindra business & consulting services p. ltd.,2-7 Yrs,Anywhere,"Thermodynamics,Fluid mechanics,Data analysis,model validation,Automobile,Simulation,Automobile engineering,Simulink",,,,,11 ,2,7,,,
"Dy. Manager - Transmission,PAN INDIA",Mahindra business & consulting services p. ltd.,3-7 Yrs,Anywhere,"Data analysis,Engineer Engineering,SPR,Cost reduction,Transmission,Gap analysis,Budgeting,Monitoring",,,,,11 ,3,7,,,
Manager - Risk,Bajaj Finserv,2-4 Yrs,Pune,"Logistic regression,Root cause analysis,Data analysis,Statistical modeling,Analytical,Hypothesis Testing,Individual Contributor,Financial services",4.1,4731.0,,,11 ,2,4,,,
Manager - PLCS - Growth,Bajaj Finserv,2-5 Yrs,Muvattupuzha,"unica campaign,Promotional campaigns,Project development,Data analysis,Data management,Campaign management,Process improvement,Monitoring",4.1,4731.0,,,11 ,2,5,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Samba,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,11 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Parvathipuram,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,11 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Bina,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,11 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Khandwa,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,11 ,1,2,,,
Collection Manager - Debt Service Management Group,ICICI Bank Ltd,4-9 Yrs,"TAMILNADU, Thiruvananthapuram, RNATA","Collection Management,Time Management,Debt Collection,Finance,Audit Compliance,Banking,Collections,Recovery",4.0,16745.0,,HOT JOB,11 ,4,9,,,
WNS Gurgaon is hiring For Market Intelligence in Healthcare,WNS GLOBAL SERVICES PRIVATE LIMITED,4-9 Yrs,"Gurugram, Delhi","Power Bi,Market Intelligence,iqvia,Business Intelligence,Competitive Intelligence,sales force,Data Collection,market research",3.6,4054.0,,PREFERRED,15 ,4,9,,,
Test Specialist: SDET,IBM India Pvt. Limited,4-8 Yrs,Hyderabad,"IT Skills,Java,Software Development,Testing,Javascript,Automation,Data analysis,Coding",4.0,9896.0,,PREFERRED,12 ,4,8,,,
Deputy Manager - PDT - Pan india,Mahindra business & consulting services p. ltd.,12-17 Yrs,Anywhere,"Root cause analysis,Data analysis,human capital,SAP,ISO,Manufacturing process,Project management,Weaving",,,,,12 ,12,17,,,
Executive - Credit Operations,Bajaj Finserv,2-3 Yrs,Suryapet,"Business process,Data analysis,Credit operations,Sop preparation,Cost reduction,Conceptualization,Team building,Monitoring",4.1,4731.0,,,12 ,2,3,,,
Executive - Credit Operations,Bajaj Finserv,4-5 Yrs,Aurangabad,"Loans,Data analysis,Quality improvement,Process mapping,Credit operations,Executive,Matrix,Compliance",4.1,4731.0,,,12 ,4,5,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Egra,"Data analysis,Branch management,Credit operations,Executive,Sales,Branch operations,Data analytics,Cash management services",4.1,4731.0,,,12 ,1,4,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Nokha,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,12 ,1,4,,,
Executive - Credit Operations,Bajaj Finserv,4-5 Yrs,Bikaner,"Loans,Data analysis,Quality improvement,Process mapping,Credit operations,Executive,Matrix,Compliance",4.1,4731.0,,,12 ,4,5,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-4 Yrs,Chalakudy,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,12 ,1,4,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-4 Yrs,Agra,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,12 ,1,4,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-4 Yrs,Mathura,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,12 ,1,4,,,
Assistant Manager - Credit Operations,Bajaj Finserv,1-4 Yrs,Sangamner,"Training,Data analysis,Interpersonal skills,Credit operations,Sales,Gold loan,Marketing Executive,Data entry",4.1,4731.0,,,12 ,1,4,,,
Mobile Apps Developer,Saviance Technologies,2-5 Yrs,Noida,"Translation,development,C,code,level,mobile,xcode,Business Executive",2.0,11.0,,,30+ ,2,5,,,
Test Engineer,SSP Worldwide,3-6 Yrs,"Gurugram, Gurugram","Computer science,Data analysis,XML,Project management,Functional testing,Agile,Selenium,Test cases",3.4,51.0,,,30+ ,3,6,,,
Manager - PLCS - Growth,Bajaj Finserv,3-5 Yrs,Gwalior,"unica campaign,Promotional campaigns,Project development,Data analysis,Data management,Campaign management,Process improvement,Monitoring",4.1,4731.0,,,13 ,3,5,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Kolkata,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,13 ,1,4,,,
Executive - Credit Operations,Bajaj Finserv,1-4 Yrs,Hinganghat,"Training,Data analysis,Interpersonal skills,Credit operations,Executive,Sales,Gold loan,Marketing Executive",4.1,4731.0,,,13 ,1,4,,,
Executive - Credit Operations,Bajaj Finserv,2-4 Yrs,Nasik/Nashik,"Data analysis,Branch management,Credit operations,Executive,Sales,Branch operations,Data analytics,Cash management services",4.1,4731.0,,,13 ,2,4,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Mahuva,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Dahanu,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Kotputli,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Surendranagar,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Dindori,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-2 Yrs,Giridih,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-2 Yrs,Samastipur,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-2 Yrs,Ajmer,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - PLCS - Growth,Bajaj Finserv,1-2 Yrs,Srikakulam,"Administration,Data analysis,Query resolution,Sales,SFDC,Workflow,Financial services,Downstream",4.1,4731.0,,,13 ,1,2,,,
Assistant Manager - Credit Operations,Bajaj Finserv,2-4 Yrs,Katwa,"Data analysis,Branch management,Credit operations,Sales,Branch operations,Data analytics,Forecasting,Cash management services",4.1,4731.0,,,13 ,2,4,,,
Assistant Manager - Credit Operations,Bajaj Finserv,1-4 Yrs,Nagar,"Training,Data analysis,Interpersonal skills,Credit operations,Sales,Gold loan,Marketing Executive,Data entry",4.1,4731.0,,,13 ,1,4,,,
Assistant Manager - Credit Operations,Bajaj Finserv,2-4 Yrs,Perambra,"Data analysis,Branch management,Credit operations,Sales,Branch operations,Data analytics,Forecasting,Cash management services",4.1,4731.0,,,13 ,2,4,,,
Assistant Manager - Credit Operations,Bajaj Finserv,1-4 Yrs,Gulabpura,"Training,Data analysis,Interpersonal skills,Credit operations,Sales,Gold loan,Marketing Executive,Data entry",4.1,4731.0,,,13 ,1,4,,,
Assistant Manager - Credit Operations,Bajaj Finserv,2-4 Yrs,Mundra,"Training,Data analysis,Interpersonal skills,Credit operations,Sales,Gold loan,Marketing Executive,Data entry",4.1,4731.0,,,13 ,2,4,,,
Assistant Manager - Credit Operations,Bajaj Finserv,2-4 Yrs,Thanjavur/Tanjore,"Data analysis,Branch management,Credit operations,Sales,Branch operations,Data analytics,Forecasting,Cash management services",4.1,4731.0,,,13 ,2,4,,,
Officer MIS Budgeting - Gurgaon (Male Candidate),Panasonic India Pvt. Ltd,2-5 Yrs,Gurugram,"Consumer Electronics,Channel Sales,Third Party,Secondary Sales,Dealing,Sales Planning",4.2,752.0,"3,00,000 - 4,75,000",HOT JOB,13 ,2,5,300000.0,475000.0,387500.0
Area Sales Executive(Third Party Payroll) -Jaipur,EXIDE INDUSTRIES LTD,2-7 Yrs,Jaipur,"Distributor Sales,Channel Sales,Dealer Development,Product Awareness,Payment Collection,Sales Strategy,network development,Network Expansion",3.9,959.0,,PREFERRED,8 ,2,7,,,
Area Sales Executive(Third Party Payroll) - Deoria,EXIDE INDUSTRIES LTD,2-7 Yrs,Deoria,"Distributor Sales,Channel Sales,Dealer Development,Product Awareness,Payment Collection,Sales Strategy,network development,Network Expansion",3.9,959.0,,PREFERRED,10 ,2,7,,,
Web Application Developer,Rao IIT Academy,1-5 Yrs,Mumbai,"Bsc,C,AjaxWeb application development,Technical,PHP,ASP.Net,Business Executive,SQL",3.4,309.0,,,30+ ,1,5,,,
Faculty: Civil Engg.,uttaranchal university,2-5 Yrs,uttaranchal,"Help Desk,Customer Service,data analysis,customer relationship,access controls,Telephony support,Vendor Management,Information",3.7,18.0,,,30+ ,2,5,,,
Application Developer- React Native,Unified Infotech Private Limited,2-7 Yrs,Kolkata,"Mocha,JavaScript,REST APIs,Gradle,TypeScript,React Native,Jest,object - oriented programming",3.0,19.0,,HOT JOB,26 ,2,7,,,
Sales Team Leader - Insurance Only (Mumbai),HEXAWARE TECHNOLOGIES LIMITED,2-4 Yrs,Mumbai,"BPO,data analysis,Sales,Operations Team Handling,Insurance Sales,Team Leading,People Management",3.4,1650.0,"3,00,000 - 5,50,000",HOT JOB,14 ,2,4,300000.0,550000.0,425000.0
Mobile Application Developer,InnOvator Web Solutions Pvt.Ltd.,2-6 Yrs,"Mumbai, Maldah/Malda","Mobile application development,PDF,User interface designing,XML,Debugging,JSON,Visual Studio,Android SDK",2.9,5.0,,,30+ ,2,6,,,
Mobile Application Developer,InnOvator Web Solutions Pvt.Ltd.,2-6 Yrs,"Mumbai, Maldah/Malda","Mobile application development,PDF,User interface designing,XML,Debugging,JSON,Visual Studio,Android SDK",2.9,5.0,,,30+ ,2,6,,,
Dot NET Application Developer,Vyapin Software Systems Private Limited,1-2 Yrs,Chennai,"c#,code,soa,technical,software,testing,developing,mca",,,,,30+ ,1,2,,,
Associate - CAT Modelling - REF12358N,WNS GLOBAL SERVICES PRIVATE LIMITED,3-5 Yrs,Gurugram,"Data analysis,RMS modelling,CAT Modelling,Data cleansing",3.6,4054.0,,PREFERRED,15 ,3,5,,,
"Manager - PET,PAN INDIA",Mahindra business & consulting services p. ltd.,7-10 Yrs,Anywhere,"Data analysis,Change management,human capital,SAP,Claims,Project management,Analytical,Customer support",,,,,15 ,7,10,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Kheda,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,15 ,1,2,,,
Assistant Manager - Rural Term Loan,Bajaj Finserv,1-2 Yrs,Katghora,"Data analysis,Interpersonal skills,Team management,Excel,Outbound sales,Telecalling,Salesforce.com,Retail lending",4.1,4731.0,,,15 ,1,2,,,
Assistant Manager - Credit Operations,Bajaj Finserv,1-4 Yrs,Buguda,"Training,Data analysis,Interpersonal skills,Credit operations,Sales,Gold loan,Marketing Executive,Data entry",4.1,4731.0,,,15 ,1,4,,,
Software Engineer,SSP Worldwide,4-9 Yrs,"Gurugram, Gurugram","Data analysis,XML,Agile,Data structures,Application development,WCF,MVC,Stored procedures",3.4,51.0,,,30+ ,4,9,,,
Mobile Application Developers,Reubro International,2-7 Yrs,Kochi,"JAVA,Business Analysts,development,code,Architects,mobile,Mobile Application Developers,it",4.7,7.0,,,30+ ,2,7,,,
"Software Engineer,Pan India",Larsen & Toubro Infotech Limited,3-6 Yrs,Anywhere,"Web application development,Technical design,Agile development,MySQL,Manager Technology,Programming,HTML,Scrum",3.8,2153.0,,,30+ ,3,6,,,
Consultant Analytics,Fractal Analytics,2-5 Yrs,Mumbai,"Data analysis,customer analytics,tableau,Storyboarding,Mortgage,Artificial Intelligence,Data analytics,Data warehousing",3.9,97.0,,,30+ ,2,5,,,
Salesforce Field Service Lightning Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Pune,"IT Skills,Salesforce,Business process,Data modeling,Technical design,Debugging,Consulting,Deployment",4.0,18304.0,,PREFERRED,18 ,2,4,,,
Salesforce Lightning Aura Components Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Pune,"Business process,Member Technical Team,Consulting,Agile,Workflow,professional services,Apex,Salesforce",4.0,18304.0,,PREFERRED,18 ,4,6,,,
Area Sales Executive(offroll) - Banda,EXIDE INDUSTRIES LTD,2-7 Yrs,Banda,"Distributor Sales,Channel Sales,Dealer Development,Product Awareness,Payment Collection,Sales Strategy,network development,Network Expansion",3.9,959.0,,PREFERRED,11 ,2,7,,,
WPF Application Developer,Sentieo,2-5 Yrs,Delhi,"IT Skills,Software Development,Multithreading,SOA,Silverlight,Agile,Winforms,Application development",4.2,5.0,,PREMIUM,30+ ,2,5,,,
Specialist - Software Engineering,Larsen & Toubro Infotech Limited,4-7 Yrs,Pune,"Newma,Spring Boot,Swagger,Java 7 / 8,written,verbal communication,Maven,Postman",3.8,2153.0,,PREMIUM,19 ,4,7,,,
Member Mobile Application Developer,Reliance Jio Infocomm Ltd.,4-16 Yrs,Mumbai,"Development Expert,Javascript,Deployment,Application development,Agile methodology,Mobile applications,Stakeholder management,SDLC",4.0,10004.0,,PREMIUM,20 ,4,16,,,
Web application developers,Words Worth English Language Lab,2-7 Yrs,Ahmedabad,"C++,Web services,XML,Web application,OOPS,Javascript,Developer,Troubleshooting",,,,,30+ ,2,7,,,
Server Engineer-Hardware Platform ( 1yr to 4yrs) -,Maitreyee IT Services Pvt. Ltd,1-6 Yrs,Pune,"Help Desk,Customer Service,data analysis,customer relationship,access controls,Telephony support,Asset Management,Vendor Management",,,,,30+ ,1,6,,,
Oracle Financials Cloud Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"Business process,Tally,Interpersonal skills,Test scripts,Consulting,Flex,Oracle financials,MS Office",4.0,18304.0,,PREMIUM,21 ,6,8,,,
Server Engineer-Hardware Platform ( 1yr to 4yrs) -,Maitreyee IT Services Pvt. Ltd,1-6 Yrs,Pune,"Help Desk,Customer Service,data analysis,customer relationship,access controls,Telephony support,Asset Management,Vendor Management",,,,,30+ ,1,6,,,
Oracle Financials Cloud Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Hyderabad,"Business process,Tally,Interpersonal skills,Test scripts,Consulting,Flex,Oracle financials,MS Office",4.0,18304.0,,PREMIUM,21 ,6,8,,,
SAP Hybris Commerce Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Pune,"Hibernate,MsSQl,J2ee,Java,Struts,JQuery,Hybris,analytical",4.0,18304.0,,PREFERRED,21 ,2,4,,,
SAP Hybris Commerce Application Developer,Accenture Solutions Pvt Ltd,4-6 Yrs,Hyderabad,"Relational database,Hybris Order Management,SAP Hybris,HTML,SAP Hybris Marketing,Maven,CSS,JavaScript",4.0,18304.0,,PREMIUM,21 ,4,6,,,
Xamarin Native Mobile application developer,Connecting 2 Work,3-6 Yrs,Kochi,"Backend,Concept design,Testing tools,Artificial Intelligence,augmented reality,Mobile applications,IOS,Mobile testing",5.0,2.0,,,30+ ,3,6,,,
Quality Assurance Engineer,Sunquest Information Systems,2-5 Yrs,Kolkata,"IT Skills,Software Development,Testing,Quality Assurance,Manual Testing,Performance Testing,Project Management,Data analysis",3.2,16.0,,,30+ ,2,5,,,
Test Engineer,SSP Worldwide,4-6 Yrs,"Gurugram, Gurugram","Computer science,Data analysis,Manual testing,SOA,XML,Project management,Test execution,Windows",3.4,51.0,,,30+ ,4,6,,,
Software Application Developer,Odyssey India Ltd,2-4 Yrs,"Delhi, Delhi","server,be,net framework 3 5,software,testing,web based applications,maintaining,ajax",3.2,24.0,,,30+ ,2,4,,,
Software Application Developer,Chella Software Pvt Ltd.,3-5 Yrs,Madurai,"IT Skills,.Net,Data migration,development,VB.NET,Business Analyst,microsoft,vb",5.0,4.0,,,30+ ,3,5,,,
"Specialist - Quality Engineering,Pan India",Larsen & Toubro Infotech Limited,8-13 Yrs,Anywhere,"Hibernate,Tomcat,Data modeling,Coding,JSP,Agile,JDBC,Data structures",3.8,2153.0,,PREMIUM,22 ,8,13,,,
Google Flutter - Mobile Apps Developer,StartxLabs Pvt. Ltd.,1-3 Yrs,Delhi,"GIT,Web services,Testing tools,Analytical,Javascript,HTTP,JSON,IOS",4.8,7.0,,,30+ ,1,3,,,
Area Sales Executive (Gujarat),EXIDE INDUSTRIES LTD,2-7 Yrs,Vadodara,"Distributor Sales,Channel Sales,Dealer Development,Product Awareness,Market Information,Payment Collection,Sales Strategy,Data Analysis",3.9,959.0,"2,00,000 - 4,50,000",PREFERRED,8 ,2,7,200000.0,450000.0,325000.0
User Interface ( UI ) Designer,Fractal Analytics,3-6 Yrs,Mumbai,"User interface designing,Illustration,Business analytics,Artificial Intelligence,Interaction design,power bi,data visualization,Business intelligence",3.9,97.0,,PREMIUM,30+ ,3,6,,,
Facebook Application Developer,Bigtree Entertainment,2-6 Yrs,Mumbai,"social networks,php,mysql,facebook api,applications development,experience,social media,facebook applications",4.5,54.0,,PREMIUM,30+ ,2,6,,,
Software Application Developer,Odyssey India Ltd,4-9 Yrs,Delhi,"IT Skills,Testing,ASP.Net,server,software,Program Executive,Programming,Stored procedures",3.2,24.0,,,30+ ,4,9,,,
Mobile Application Developers,Reubro International,2-4 Yrs,Kochin,"iPhone,Mobile application development,development,Mac OS X,code,mobile,Troubleshooting,Verbal communication",4.7,7.0,,,30+ ,2,4,,,
Desktop Application Developer,Umang Software Technologies,2-3 Yrs,Panjim,Desktop Application Developer - ID201201,4.2,4.0,,,30+ ,2,3,,,
Principal Engineer - Web,"Saavn, LLC",3-6 Yrs,Mumbai,"Computer science,Data analysis,Mediclaim,Web technologies,Architecture,international travel,Manager Technology,Data structures",,,,,30+ ,3,6,,,
Software Application Developer,Odyssey India Ltd,2-4 Yrs,Delhi,"server,web sed applications,net framework 3 5,software,testing,ajax,frame work,stored procedures",3.2,24.0,,,30+ ,2,4,,,
"Specialist - Software Engineering,PAN INDIA",Larsen & Toubro Infotech Limited,4-7 Yrs,Anywhere,"IT Skills,Java,Software Development,Jenkins,Maven,spring boot,Tomcat,Spring mvc",3.8,2153.0,,PREMIUM,26 ,4,7,,,
TEST ENGINEER,SSP Worldwide,1-6 Yrs,"Gurugram, Gurugram","Automation,Manual testing,SOA,XML,Project management,Agile,Windows,Selenium",3.4,51.0,,,30+ ,1,6,,,
